,reviewText,reviewDate,reviewStar,reviewCity,reviewWebsite
542,"Totally loved this car in this range, this car has a lot of features that no other car company can give in this price range.","Jun 26, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/killer-suv-68397.htm
543,"What a car, Audi and Benz looks overpriced in front of Hector, super build quality n best safety features.","Jun 25, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/hector-is-the-king-of-kings-in-car-segment-68194.htm
544,"Great SUV till now, I found with great features and the internet thing is awesome.","Jun 27, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-hector-best-suv-68568.htm
545,Really amazing car. Its have lots of features with a reasonable price and also impressive looks. That's why I am very excited... Thank you so much.welcome with lots of love.. ?,"Jun 27, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/thank-you-mg-amazing-car-68547.htm
546,Two things are missing. driving pleasure can be improved and ventilated seats are enquired.,"Jun 26, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/cool-car-with-high-technology-68526.htm
547,The Worst experience in test drive Diesel version I think it's worthless in waiting for this Hector engine performance. It is not as expected poor performance and engine better to go with jeep or Harrier.,"Jun 26, 2019",1,NA,https://www.cardekho.com/user-review/mg-hector/time-waste-68520.htm
548,This is a nice car. The driving is very smooth. The looks are really good. ,"Jun 26, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/a-good-car-68446.htm
549,"Awesome car model and smooth drive experience.MG Hector is the best in the class car with all great comfort and value for money. The interior of the vehicle is perfect and eye-catching. Superb suspension. The inbuilt sound system provided by the company has an ideal sound effect and base with voice clarity. The roof in a car offers shade in extreme sunlight and is available with the best in class facility. Henceforth, It's value for money car in this price range with excellent features. Superb specifications and suspension.","Jun 22, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-car-of-the-year-67335.htm
550,Excellent looking car with great interiors. A lot of smart features make this car a worth buy at this price point. Well done MG.,"Jun 25, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/masterpiece-68072.htm
551,"It's a perfect car. It listens to the voice and does whatever is said to do, nice technology.","Jun 24, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/its-the-car-of-future-68026.htm
552,"MG Hector is looking awesome! But back side silver bumper looks very poor. Back side silver bumper ki vajah se gadi bethi huyi lagti he jese gadi overload ja Rahi he eesa dikhta he, Back side silver bumper achha ho Sakta tha bhai, jo aapki other countries me he Vesa lagaya hota to achha back side look dikhta .","Jun 24, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/i-think-back-side-silver-bumper-look-very-poor-67789.htm
553,"If this Car is available in 7 Seater Variant, then the sale would preferably be good in Market, Yeh gaadi, Toyota Innova Crysta aur Fortuner jaise model ko compete kar sakta hai.","Jun 23, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/company-make-this-car-modal-7-seater-67597.htm
554,The look is superb and awesome but its facility impress me. I think the facility of MG Hactor is more good than the other cars.,"Jun 22, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/awesome-look-67443.htm
555,I am using MG 350 car(Saudi Arabia)...This company is best than other company...good mileage...smooth driving...I will buy this MG Hector in India when i come...My friend test drive and told its a awesome car...Gonna be the top car of the year.,"Jun 24, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-car-ever-68038.htm
556,"Till the time it is one of the most stylish looking, headturner and packed with many safety and tech features including being internet car.","Jun 22, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/head-turner-best-in-class-67412.htm
557,So lovely car's shape. Its just amazing Perfect in this price range Better than other price compare cars.,"Jun 23, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/superb-car-67496.htm
558,I am waiting for this car because this car has all types of features that I want in a car.,"Jun 22, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/superb-car-i-had-ever-seen-in-my-life-67370.htm
559,"Awesome car model and smooth drive experience.MG Hector is the best in the class car with all great comfort and value for money. The interior of the vehicle is perfect and eye-catching. Superb suspension. The inbuilt sound system provided by the company has an ideal sound effect and base with voice clarity. The roof in a car offers shade in extreme sunlight and is available with best in class facility. Henceforth, It's value for money car in this price range with excellent features. Superb specifications and suspension .my once open fav car in 2019.","Jun 21, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/fav-in-2019-67143.htm
560,Wonderful shape of the MG Hector. Looks very strong and heavy thats what I personally like about this car. The front grill is superb and can say that this makes the car more attractive. Side lines superb. Looks very spacious. But the interior does not match that much according to the outer body .other wise interior is very well but only about the dashboard looks little less attractive than the body. Looking to the engine looks good according to the power torque and other features. 4.5 star for the body shape 3 star for the interior,"Jun 20, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/a-car-that-could-be-recommended-66939.htm
561,"It's a great car till now I have ever seen, it's features are great.","Jun 20, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/fabuloussssss-67004.htm
562,"It is a very futuristic car, with a lot of features, although pedal shifters are missed on it and a more refined engine would be welcomed. ","Jun 20, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/a-comfortable-car-not-a-drivers-car-66981.htm
563,Very powerful car with sporty look. It gives tough competition to its rivals like jeep and honda civic but still this car has an edge over others.,"Jun 20, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/intelligent-car-66925.htm
564,Good body design with big informative screen and the best thing are that its logo looks very aggressive and cool.,"Jun 20, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/its-has-large-sunroof-66926.htm
565,It is an Excellent car. Loved it!,"Jun 20, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/great-car-66997.htm
566,"Very good space, powerful engine, steering is very smooth, overall, the vehicle is good.","Jun 20, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/super-mg-hector-66978.htm
567,"Best SUV car up till now. With sunroof and many exciting features, it seems very attractive and dashing. Its looks are huge from other cars.","Jun 20, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/a-car-people-want-they-got-66964.htm
568,"Very nice performance car this is a wonderful car, looking very fantastic and wonderful.","Jun 20, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/great-car-66931.htm
569,"MG Hector is the best in the class car with all great comfort and value for money. The interior of the vehicle is perfect and eye-catching. The inbuilt sound system provided by the company has an ideal sound effect and base with voice clarity. The roof in a car offers shade in extreme sunlight and is available with best in class facility. Henceforth, It's value for money car in this price range with excellent features.","Jun 18, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-car-66357.htm
570,"MG Hector is a very beautiful car and with strong and solid build quality. The base model itself provided with all safety features. The entertainment system, i-smart are too good with all the latest smart technology. Waiting for the official price and expecting the same to be very competitive against Harrier and Jeep.","Jun 15, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/smart-beauty-65040.htm
571,This is a superb car. The looks are amazing. The features are very impressive available in this price segment. ,"Jun 14, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/a-superb-car-64920.htm
572,It is an amazing car in this segment. The features are impressive. The driving is really comfortable. The looks are very luxurious. ,"Jun 16, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/an-amazing-car-65498.htm
573,MG Hector is the best car of 2019 best in class. Best in features. Best in safety.,"Jun 20, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/new-technology-car-66903.htm
574,This is an excellent SUV car in this segment. The interior and exterior is amazing. The looks are awesome.,"Jun 17, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/an-excellent-car-65678.htm
575,"MG Hector is an excellent car sunroof is biggest in the car and model amazing long SUV low price I like this car, I am purchasing this car next month.","Jun 17, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-hector-super-car-65677.htm
576,MG Hector car is superb in this price variant. I love this car and its features. I want to purchase this car in this year.,"Jun 20, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/my-dream-car-66766.htm
577,"This is feature loaded car gives you the best experience in everything must buy this car The MG Hector definitely offers more than what we had expected of it. It is rich on features, has decent engine options and offers Likeable performance too. Plus, the quality is good too. The big USP is the connectivity technology that it offers and while the excitement may wear off after some time, it definitely features in the consideration set when customers set out to make a purchase in this segment.","Jun 19, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/excellent-work-by-mg-66448.htm
578,This is a very good car in this segment. The features are amazing. ,"Jun 16, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/a-good-car-65582.htm
579,Race of the MG Hector is absolutely amazing in this segment but the only negative point is the acceleration for city driving it actually boost after 2000 RPM that is really annoying.,"Jun 14, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/its-beast-64896.htm
580,"Strong feel, tougher stance, inherent royal build, solid styling, good ground clearance, stylish wheel arches and tyres, new gen features, luxurious, spacious, comfortable reclinable back seats, right thigh support, thoughtful storage spaces, huge boot space, own the road looks, definitely an investment worth travelling in.","Jun 14, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/worth-the-price-64876.htm
581,"No one gives these types of features, power, looks, etc. MG Hector is a monster in this class. Best car I love it. Everyone wanna these types of car with a small budget. So this car for everyone who wants a small budget with a big car and these types of features and looks and comfort. So please wait for this monster.","Jun 13, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/monster-in-the-class-64688.htm
582,"MG Hector is a mind-blowing car in this price segment, I can't believe they offering a pack of surprises. The interior is so cool, front lights I never have seen before, the perfect SUV in this price segment. MG, you just did a phenomenal job, eagerly waiting for the launch event.","Jun 13, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/fabulous-car-64597.htm
583," MG Hector is a very good car for those who is a die-hard lover of SUV. Best comfort, good interior & exterior. Using high technology for communication inbuilt 5g sim inside the car for the internet.","Jun 14, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/u-cant-stop-yourself-to-drive-64872.htm
584,MG Hector is a sporty car and its not just a car its a feeling attached with Mr.Morris and its Garage. I suggest everyone ride it once.,"Jun 14, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/morris-garage-64873.htm
585,MG HECTOR is the best car to drive and buy a car all features are available in this car and the best price car with features.,"Jun 13, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/about-hector-car-64819.htm
586,The Hector is the most featured car in the segment.. all over this is a great package and powerful motor.,"Jun 13, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-hector-the-best-suv-coming-in-indian-market-64734.htm
587,"MG Hector is the best SUV, exciting interiors. It has all the facilities and specifications of a high-end luxury SUV.","Jun 13, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/excellency-64690.htm
